imagename,label
LT04_L1GS_183070_19871211_20170210_01_T2_MTL,0
LT04_L1TP_183062_19890319_20170204_01_T1_MTL,1
LT04_L1TP_187023_19890603_20170203_01_T1_MTL,0
LT04_L1TP_003057_19880623_20170208_01_T1_MTL,1
LT04_L1GS_181114_19900220_20170131_01_T2_MTL,0
LT04_L1TP_186011_19880711_20170208_01_T1_MTL,0
LT04_L1GS_010055_19881217_20170205_01_T2_MTL,1
LT04_L1GS_001119_19890204_20170204_01_T2_MTL,0
LT04_L1GS_010037_19871129_20170210_01_T2_MTL,0
LT04_L1TP_007063_19920614_20170122_01_T1_MTL,0
LT04_L1GS_008051_19891019_20170201_01_T2_MTL,1
LT04_L1TP_001071_19890730_20170202_01_T1_MTL,1
LT04_L1TP_182018_19880629_20170208_01_T1_MTL,1
LT04_L1TP_191031_19890717_20170202_01_T1_MTL,1
LT04_L1GS_002054_19920627_20170123_01_T2_MTL,1
LT04_L1TP_183023_19920717_20170122_01_T1_MTL,1
LT04_L1GS_006060_19890802_20170202_01_T2_MTL,0
LT04_L1GS_186062_19880913_20170206_01_T2_MTL,0
LT04_L1TP_010053_19880608_20170208_01_T1_MTL,0
LT04_L1GS_184027_19890630_20170202_01_T2_MTL,1
LT04_L1GS_183022_19880807_20170207_01_T2_MTL,0
LT04_L1TP_010045_19890102_20170204_01_T1_MTL,1
LT04_L1GS_005062_19880402_20170209_01_T2_MTL,0
LT04_L1GS_190023_19871228_20170210_01_T2_MTL,1
LT04_L1TP_187055_19880124_20170209_01_T1_MTL,0
LT04_L1TP_005048_19891201_20170201_01_T1_MTL,1
LT04_L1TP_188030_19880506_20170208_01_T1_MTL,1
LT04_L1TP_189057_19900212_20170131_01_T1_MTL,0
LT04_L1TP_183050_19871024_20170210_01_T1_MTL,0
LT04_L1TP_193021_19900616_20170129_01_T1_MTL,1
LT04_L1TP_187031_19871207_20170210_01_T1_MTL,1
LT04_L1GS_189037_19890225_20170204_01_T2_MTL,1
LT04_L1TP_008055_19880118_20170210_01_T1_MTL,1
LT04_L1TP_182060_19901126_20170128_01_T1_MTL,0
LT04_L1TP_182015_19880901_20170206_01_T1_MTL,0
LT04_L1GS_182011_19880613_20170208_01_T2_MTL,0
LT04_L1GS_007044_19881025_20170206_01_T2_MTL,0
LT04_L1TP_188023_19920704_20170122_01_T1_MTL,0
LT04_L1TP_187040_19880108_20170210_01_T1_MTL,0
LT04_L1GS_180016_19880818_20170206_01_T2_MTL,1
LT04_L1GS_183026_19890911_20170201_01_T2_MTL,0
LT04_L1TP_004047_19881105_20170205_01_T1_MTL,1
LT04_L1TP_193033_19921214_20170121_01_T1_MTL,1
LT04_L1GS_004060_19880513_20170208_01_T2_MTL,1
LT04_L1GS_006111_19891122_20170201_01_T2_MTL,0
LT04_L1TP_184024_19880915_20170206_01_T1_MTL,0
LT04_L1TP_193028_19880509_20170208_01_T1_MTL,1
LT04_L1GS_189056_19880223_20170209_01_T2_MTL,1
LT04_L1TP_007061_19920716_20170123_01_T1_MTL,0
LT04_L1GS_004054_19900620_20170129_01_T2_MTL,1
LT04_L1TP_180021_19880903_20170206_01_T1_MTL,0
LT04_L1TP_184023_19880713_20170208_01_T1_MTL,1
LT04_L1GS_004067_19880223_20170209_01_T2_MTL,1
LT04_L1TP_191031_19920709_20170122_01_T1_MTL,1
LT04_L1GS_006015_19881205_20170205_01_T2_MTL,1
LT04_L1GS_006054_19871219_20170210_01_T2_MTL,1
LT04_L1TP_192022_19900422_20170130_01_T1_MTL,1
LT04_L1GS_186062_19880321_20170209_01_T2_MTL,0
LT04_L1GS_183057_19871024_20170210_01_T2_MTL,0
LT04_L1TP_185030_19890621_20170202_01_T1_MTL,1
LT04_L1TP_181029_19881231_20170205_01_T1_MTL,1
LT04_L1TP_010046_19880928_20170206_01_T1_MTL,1
LT04_L1GS_001112_19900106_20170201_01_T2_MTL,0
LT04_L1GS_181015_19880724_20170208_01_T2_MTL,0
LT04_L1GS_004055_19900620_20170130_01_T2_MTL,1
LT04_L1GS_005227_19920904_20170121_01_T2_MTL,0
LT04_L1GS_006029_19881119_20170205_01_T2_MTL,1
LT04_L1GS_005064_19920920_20170121_01_T2_MTL,1
LT04_L1GS_009058_19890228_20170204_01_T2_MTL,1
LT04_L1GS_010056_19880320_20170209_01_T2_MTL,1
LT04_L1TP_181041_19880130_20170209_01_T1_MTL,0
LT04_L1GS_004110_19880106_20170210_01_T2_MTL,0
LT04_L1GS_180036_19881122_20170205_01_T2_MTL,0
LT04_L1TP_001086_19900223_20170131_01_T1_MTL,1
LT04_L1GS_190126_19890131_20170204_01_T2_MTL,0
LT04_L1GS_189011_19881223_20170205_01_T2_MTL,1
LT04_L1GS_009056_19900522_20170130_01_T2_MTL,1
LT04_L1GS_006059_19920927_20170121_01_T2_MTL,0
LT04_L1GS_181024_19930620_20170118_01_T2_MTL,1
LT04_L1GS_006061_19871117_20170210_01_T2_MTL,0
LT04_L1GS_010029_19830203_20161004_01_T2_MTL,1
LT04_L1TP_183046_19881229_20170205_01_T1_MTL,0
LT04_L1TP_181048_19871026_20170210_01_T1_MTL,0
LT04_L1TP_007068_19890910_20170201_01_T1_MTL,1
LT04_L1TP_009047_19891010_20170201_01_T1_MTL,1
LT04_L1GS_192024_19900609_20170129_01_T2_MTL,1
LT04_L1GS_183023_19880604_20170208_01_T2_MTL,1
LT04_L1TP_184020_19920910_20170121_01_T1_MTL,0
LT04_L1TP_193030_19871217_20170210_01_T1_MTL,1
LT04_L1GS_188030_19900512_20170130_01_T2_MTL,1
LT04_L1GS_004059_19880614_20170208_01_T2_MTL,0
LT04_L1TP_183055_19871024_20170210_01_T1_MTL,0
LT04_L1TP_192055_19901116_20170128_01_T1_MTL,1
LT04_L1TP_008054_19890104_20170204_01_T1_MTL,1
LT04_L1TP_002026_19821107_20170220_01_T1_MTL,1
LT04_L1GS_181112_19900119_20170131_01_T2_MTL,0
LT04_L1TP_182033_19880121_20170210_01_T1_MTL,1
LT04_L1GS_185060_19880211_20170209_01_T2_MTL,1
LT04_L1TP_006066_19880104_20170210_01_T1_MTL,1
LT04_L1TP_185024_19920731_20170123_01_T1_MTL,0
LT04_L1GS_193026_19900718_20170130_01_T2_MTL,1
LT04_L1TP_184058_19900209_20170131_01_T1_MTL,0
LT04_L1TP_192027_19890708_20170202_01_T1_MTL,1
LT04_L1GS_182012_19880613_20170208_01_T2_MTL,0
LT04_L1TP_008056_19900702_20170129_01_T1_MTL,1
LT04_L1GS_186060_19871130_20170210_01_T2_MTL,0
LT04_L1GS_009059_19890316_20170204_01_T2_MTL,1
LT04_L1TP_188046_19880131_20170209_01_T1_MTL,0
LT04_L1TP_182069_19900211_20170131_01_T1_MTL,0
LT04_L1GS_002050_19920627_20170123_01_T2_MTL,0
LT04_L1TP_005056_19871110_20170210_01_T1_MTL,0
LT04_L1GS_004068_19880513_20170208_01_T2_MTL,0
LT04_L1GS_182024_19871220_20170210_01_T2_MTL,1
LT04_L1TP_184031_19910823_20170125_01_T1_MTL,1
LT04_L1GS_185058_19890621_20170202_01_T2_MTL,1
LT04_L1GS_187011_19880515_20170208_01_T2_MTL,1
LT04_L1TP_186061_19881202_20170205_01_T1_MTL,0
LT04_L1TP_180070_19901230_20170127_01_T1_MTL,1
LT04_L1GS_184062_19890326_20170204_01_T2_MTL,1
LT04_L1TP_185025_19890808_20170202_01_T1_MTL,1
LT04_L1TP_188038_19880319_20170209_01_T1_MTL,1
LT04_L1GS_004059_19880513_20170208_01_T2_MTL,0
LT04_L1TP_009057_19900709_20170129_01_T1_MTL,1
LT04_L1GS_010034_19871113_20170210_01_T2_MTL,0
LT04_L1TP_180071_19890109_20170205_01_T1_MTL,1
LT04_L1TP_189038_19890209_20170204_01_T1_MTL,1
LT04_L1GS_188015_19890626_20170202_01_T2_MTL,1
LT04_L1TP_190029_19900526_20170130_01_T1_MTL,1
LT04_L1TP_008030_19820914_20170220_01_T1_MTL,0
LT04_L1TP_187021_19900622_20170130_01_T1_MTL,1
LT04_L1TP_192023_19880705_20170208_01_T1_MTL,1
LT04_L1TP_180075_19880311_20170209_01_T1_MTL,1
LT04_L1TP_186024_19880727_20170208_01_T1_MTL,0
LT04_L1GS_010054_19890510_20170203_01_T2_MTL,1
LT04_L1TP_008058_19890120_20170204_01_T1_MTL,1
LT04_L1TP_189029_19920727_20170122_01_T1_MTL,1
LT04_L1TP_004062_19920828_20170121_01_T1_MTL,0
LT04_L1GS_003055_19880404_20170209_01_T2_MTL,1
LT04_L1TP_184031_19871218_20170210_01_T1_MTL,1
LT04_L1TP_186050_19880202_20170209_01_T1_MTL,0
LT04_L1GS_008051_19871201_20170210_01_T2_MTL,1
LT04_L1TP_189053_19901213_20170128_01_T1_MTL,1
LT04_L1TP_193050_19891222_20170201_01_T1_MTL,1
LT04_L1TP_009059_19880516_20170208_01_T1_MTL,1
LT04_L1TP_182065_19900211_20170131_01_T1_MTL,1
LT04_L1GS_183042_19871227_20170210_01_T2_MTL,0
LT04_L1GS_004046_19871119_20170210_01_T2_MTL,0
LT04_L1TP_180026_19880514_20170208_01_T1_MTL,1
LT04_L1GS_186028_19920604_20170122_01_T2_MTL,1
LT04_L1TP_182021_19880629_20170208_01_T1_MTL,0
LT04_L1TP_180032_19871206_20170210_01_T1_MTL,1
LT04_L1GS_185062_19880821_20170206_01_T2_MTL,0
LT04_L1GS_183024_19880604_20170208_01_T2_MTL,0
LT04_L1TP_191047_19880221_20170209_01_T1_MTL,0
LT04_L1GS_006026_19830106_20170220_01_T2_MTL,1
LT04_L1TP_007055_19920902_20170121_01_T1_MTL,1
LT04_L1TP_185024_19880704_20170208_01_T1_MTL,0
LT04_L1TP_181039_19900730_20170129_01_T1_MTL,1
LT04_L1TP_193034_19900515_20170130_01_T1_MTL,1
LT04_L1TP_185053_19911204_20170125_01_T1_MTL,1
LT04_L1TP_004060_19871119_20170210_01_T1_MTL,1
LT04_L1TP_007067_19890910_20170201_01_T1_MTL,1
LT04_L1TP_186026_19920604_20170122_01_T1_MTL,1
LT04_L1GS_004063_19871221_20170210_01_T2_MTL,0
LT04_L1TP_009057_19890212_20170204_01_T1_MTL,1
LT04_L1TP_186032_19920620_20170123_01_T1_MTL,1
LT04_L1GS_182021_19920912_20170121_01_T2_MTL,0
LT04_L1TP_180055_19901230_20170127_01_T1_MTL,0
LT04_L1GS_190025_19921022_20170121_01_T2_MTL,1
LT04_L1TP_185022_19890605_20170203_01_T1_MTL,1
LT04_L1GS_186060_19871029_20170210_01_T2_MTL,0
LT04_L1TP_192025_19890622_20170202_01_T1_MTL,1
LT04_L1GS_186059_19880913_20170206_01_T2_MTL,0
LT04_L1GS_009059_19890228_20170204_01_T2_MTL,1
LT04_L1TP_189037_19890313_20170204_01_T1_MTL,1
LT04_L1TP_186032_19920604_20170123_01_T1_MTL,1
LT04_L1GS_183023_19920615_20170124_01_T2_MTL,1
LT04_L1TP_009056_19880601_20170208_01_T1_MTL,1
LT04_L1TP_183025_19890506_20170203_01_T1_MTL,1
LT04_L1GS_190115_19890115_20170204_01_T2_MTL,0
LT04_L1GS_182023_19900603_20170131_01_T2_MTL,1
LT04_L1TP_001055_19930215_20170120_01_T1_MTL,1
LT04_L1GS_185026_19890418_20170203_01_T2_MTL,1
LT04_L1TP_180023_19920914_20170122_01_T1_MTL,1
LT04_L1GS_186060_19890220_20170204_01_T2_MTL,0
LT04_L1GS_010040_19871129_20170210_01_T2_MTL,0
LT04_L1GS_188027_19880506_20170209_01_T2_MTL,1
LT04_L1GS_007118_19890113_20170204_01_T2_MTL,0
LT04_L1GS_189014_19890516_20170203_01_T2_MTL,1
LT04_L1TP_005055_19871110_20170210_01_T1_MTL,0
LT04_L1GS_185021_19881125_20170205_01_T2_MTL,0
LT04_L1GS_191032_19920725_20170122_01_T2_MTL,0
LT04_L1GS_005057_19891115_20170201_01_T2_MTL,1
LT04_L1GS_010054_19880624_20170208_01_T2_MTL,1
LT04_L1TP_007028_19820822_20170220_01_T1_MTL,1
LT04_L1TP_181036_19891218_20170201_01_T1_MTL,0
LT04_L1GS_191032_19880511_20170208_01_T2_MTL,0
LT04_L1GS_187115_19891126_20170201_01_T2_MTL,0
LT04_L1GS_005052_19891115_20170201_01_T2_MTL,1
LT04_L1TP_193051_19891222_20170201_01_T1_MTL,1
LT04_L1TP_186017_19880727_20170208_01_T1_MTL,1
LT04_L1TP_192054_19900116_20170131_01_T1_MTL,0
LT04_L1TP_009060_19890212_20170204_01_T1_MTL,1
LT04_L1GS_183066_19871024_20170210_01_T2_MTL,0
LT04_L1GS_009050_19881108_20170206_01_T2_MTL,0
LT04_L1GS_001054_19890204_20170204_01_T2_MTL,1
LT04_L1TP_180038_19880327_20170209_01_T1_MTL,1
LT04_L1TP_180038_19881122_20170205_01_T1_MTL,1
LT04_L1GS_183062_19881127_20170205_01_T2_MTL,1
LT04_L1GS_180070_19880311_20170209_01_T2_MTL,1
LT04_L1TP_182034_19871001_20170211_01_T1_MTL,1
LT04_L1TP_186019_19880727_20170208_01_T1_MTL,1
LT04_L1TP_193030_19900531_20170131_01_T1_MTL,1
LT04_L1GS_185060_19880314_20170209_01_T2_MTL,1
LT04_L1TP_007051_19881110_20170205_01_T1_MTL,1
LT04_L1GS_190058_19901220_20170129_01_T2_MTL,0
LT04_L1TP_005053_19871228_20170210_01_T1_MTL,1
LT04_L1TP_185039_19871225_20170210_01_T1_MTL,1
LT04_L1GS_185060_19880821_20170206_01_T2_MTL,1
LT04_L1TP_180014_19880717_20170208_01_T1_MTL,1
LT04_L1GS_182041_19880528_20170208_01_T2_MTL,0
LT04_L1TP_009055_19890127_20170204_01_T1_MTL,1
LT04_L1TP_005055_19871212_20170210_01_T1_MTL,0
LT04_L1GS_006060_19871219_20170210_01_T2_MTL,0
LT04_L1GS_186061_19880625_20170208_01_T2_MTL,0
LT04_L1TP_006029_19821205_20170220_01_T1_MTL,1
LT04_L1TP_007054_19880111_20170210_01_T1_MTL,1
LT04_L1TP_184051_19871031_20170210_01_T1_MTL,0
LT04_L1TP_182033_19880528_20170208_01_T1_MTL,1
LT04_L1TP_189052_19900212_20170131_01_T1_MTL,1
LT04_L1GS_003054_19880131_20170209_01_T2_MTL,0
LT04_L1TP_186026_19920620_20170124_01_T1_MTL,1
LT04_L1GS_189056_19901229_20170128_01_T2_MTL,1
LT04_L1GS_188018_19880911_20170206_01_T2_MTL,1
LT04_L1TP_183026_19880823_20170206_01_T1_MTL,0
LT04_L1TP_009058_19890706_20170202_01_T1_MTL,1
LT04_L1GS_009061_19890316_20170204_01_T2_MTL,1
LT04_L1GS_185023_19900726_20170129_01_T2_MTL,1
LT04_L1GS_002056_19871121_20170210_01_T2_MTL,1
LT04_L1TP_182027_19880816_20170206_01_T1_MTL,1
LT04_L1GS_008044_19881117_20170206_01_T2_MTL,0
LT04_L1TP_185025_19880821_20170206_01_T1_MTL,1
LT04_L1TP_187015_19890603_20170203_01_T1_MTL,1
LT04_L1TP_003066_19920618_20170122_01_T1_MTL,0
LT04_L1GS_187028_19920713_20170123_01_T2_MTL,1
LT04_L1GS_006064_19871117_20170210_01_T2_MTL,1
LT04_L1GS_183062_19890303_20170204_01_T2_MTL,1
LT04_L1GS_006054_19920810_20170122_01_T2_MTL,1
LT04_L1GS_182010_19880901_20170206_01_T2_MTL,0
LT04_L1GS_004066_19880310_20170209_01_T2_MTL,0
LT04_L1TP_188053_19901222_20170127_01_T1_MTL,1
LT04_L1TP_185023_19890808_20170202_01_T1_MTL,1
LT04_L1TP_183044_19881229_20170205_01_T1_MTL,0
LT04_L1TP_185052_19921222_20170120_01_T1_MTL,0
LT04_L1GS_001109_19890308_20170204_01_T2_MTL,0
LT04_L1GS_184014_19880424_20170209_01_T2_MTL,1
LT04_L1GS_008051_19871030_20170210_01_T2_MTL,1
LT04_L1TP_007051_19900711_20170129_01_T1_MTL,1
LT04_L1GS_186060_19880929_20170205_01_T2_MTL,0
LT04_L1GS_010055_19880405_20170209_01_T2_MTL,1
LT04_L1TP_009056_19891213_20170201_01_T2_MTL,1
LT04_L1TP_188054_19880131_20170209_01_T1_MTL,1
LT04_L1GS_006060_19920810_20170122_01_T2_MTL,0
LT04_L1TP_192028_19900625_20170129_01_T1_MTL,1
LT04_L1TP_003070_19910531_20190213_01_T1_MTL,1
LT04_L1GS_185062_19880110_20170210_01_T2_MTL,0
LT04_L1TP_182028_19880731_20170208_01_T1_MTL,1
LT04_L1TP_187023_19920729_20170122_01_T1_MTL,0
LT04_L1GS_007034_19820822_20170220_01_T2_MTL,0
LT04_L1TP_180040_19881122_20170205_01_T1_MTL,1
LT04_L1TP_001086_19890612_20170203_01_T1_MTL,1
LT04_L1TP_007027_19820822_20170220_01_T1_MTL,1
LT04_L1TP_193025_19900531_20170130_01_T1_MTL,1
LT04_L1TP_187040_19880312_20170209_01_T1_MTL,0
LT04_L1GS_006049_19880425_20170209_01_T2_MTL,0
LT04_L1GS_183021_19890522_20170203_01_T2_MTL,0
LT04_L1TP_181027_19880708_20170208_01_T1_MTL,1
LT04_L1TP_003057_19880319_20170209_01_T1_MTL,1
LT04_L1GS_184014_19880814_20170207_01_T2_MTL,1
LT04_L1GS_184063_19871116_20170210_01_T2_MTL,1
LT04_L1GS_180022_19871206_20170210_01_T2_MTL,1
LT04_L1GS_007048_19881025_20170206_01_T2_MTL,1
LT04_L1GS_184026_19881220_20170205_01_T2_MTL,1
LT04_L1GS_192026_19880518_20170208_01_T2_MTL,1
LT04_L1TP_001057_19871130_20170210_01_T1_MTL,1
LT04_L1TP_009057_19900114_20170131_01_T1_MTL,1
LT04_L1GS_010057_19880624_20170208_01_T2_MTL,1
LT04_L1TP_191048_19880511_20170208_01_T1_MTL,0
LT04_L1GS_185014_19891011_20170201_01_T2_MTL,1
LT04_L1TP_185024_19920629_20170122_01_T1_MTL,0
LT04_L1GS_181110_19891116_20170201_01_T2_MTL,0
LT04_L1TP_180024_19920914_20170121_01_T1_MTL,0
LT04_L1TP_191025_19920709_20170122_01_T1_MTL,1
LT04_L1TP_184046_19880323_20170209_01_T1_MTL,0
LT04_L1TP_002053_19920627_20170122_01_T1_MTL,1
LT04_L1GS_186010_19880913_20170206_01_T2_MTL,0
LT04_L1GS_004067_19880207_20170209_01_T2_MTL,1
LT04_L1TP_190046_19880317_20170209_01_T1_MTL,0
LT04_L1GS_187116_19891228_20170201_01_T2_MTL,0
LT04_L1GS_007058_19880603_20170208_01_T2_MTL,1
LT04_L1GS_192025_19900625_20170129_01_T2_MTL,1
LT04_L1GS_009063_19890620_20170202_01_T2_MTL,1
LT04_L1TP_192018_19900422_20170131_01_T1_MTL,1
LT04_L1GS_004112_19880223_20170209_01_T2_MTL,0
LT04_L1TP_185022_19890723_20170202_01_T1_MTL,1
LT04_L1GS_010030_19821217_20161004_01_T2_MTL,1
LT04_L1GS_186026_19880422_20170209_01_T2_MTL,1
LT04_L1TP_184020_19900703_20170130_01_T1_MTL,0
LT04_L1GS_004045_19891023_20170201_01_T2_MTL,0
LT04_L1TP_004058_19890804_20170202_01_T1_MTL,0
LT04_L1TP_184018_19890529_20170203_01_T1_MTL,1
LT04_L1TP_192051_19880315_20170209_01_T1_MTL,1
LT04_L1GS_182015_19880917_20170206_01_T2_MTL,0
LT04_L1GS_003025_19821114_20170220_01_T2_MTL,1
LT04_L1GS_006115_19900109_20170201_01_T2_MTL,0
LT04_L1GS_185013_19900115_20170201_01_T2_MTL,1
LT04_L1GS_183063_19890303_20170204_01_T2_MTL,1
LT04_L1GS_006112_19900109_20170201_01_T2_MTL,0
LT04_L1TP_192052_19901218_20170128_01_T1_MTL,1
LT04_L1TP_005047_19890928_20170201_01_T1_MTL,1
LT04_L1TP_181015_19880825_20170206_01_T1_MTL,0
LT04_L1GS_185023_19880602_20170208_01_T2_MTL,1
LT04_L1TP_185021_19890605_20170203_01_T1_MTL,0
LT04_L1GS_006068_19871117_20170210_01_T2_MTL,1
LT04_L1TP_192053_19901202_20170129_01_T1_MTL,0
LT04_L1GS_010048_19880928_20170206_01_T2_MTL,1
LT04_L1GS_010050_19881014_20170206_01_T2_MTL,0
LT04_L1TP_004061_19891210_20170201_01_T1_MTL,1
LT04_L1GS_006026_19881119_20170206_01_T2_MTL,1
LT04_L1TP_006059_19880104_20170210_01_T1_MTL,0
LT04_L1GS_193039_19880102_20170210_01_T2_MTL,0
LT04_L1GS_005059_19880605_20170208_01_T2_MTL,0
LT04_L1GS_004051_19920812_20170123_01_T2_MTL,0
LT04_L1GS_185060_19890128_20170204_01_T2_MTL,1
LT04_L1TP_007064_19890825_20170201_01_T1_MTL,1
LT04_L1TP_186012_19880711_20170208_01_T1_MTL,1
LT04_L1GS_189056_19901026_20170129_01_T2_MTL,1
LT04_L1TP_192028_19890809_20170202_01_T1_MTL,1
LT04_L1GS_189056_19900127_20170131_01_T2_MTL,1
LT04_L1TP_181017_19880825_20170206_01_T1_MTL,1
LT04_L1TP_185040_19920309_20170124_01_T1_MTL,1
LT04_L1TP_001084_19900311_20170131_01_T1_MTL,1
LT04_L1GS_182018_19880816_20170206_01_T2_MTL,1
LT04_L1TP_193050_19890901_20170201_01_T1_MTL,1
LT04_L1TP_187017_19880515_20170208_01_T1_MTL,1
LT04_L1TP_181024_19890422_20170203_01_T1_MTL,1
LT04_L1GS_007026_19830129_20170220_01_T2_MTL,0
LT04_L1GS_005058_19890811_20170202_01_T2_MTL,0
LT04_L1TP_184017_19890529_20170203_01_T1_MTL,1
LT04_L1TP_182031_19880105_20170210_01_T1_MTL,1
LT04_L1TP_180028_19880818_20170206_01_T1_MTL,1
LT04_L1TP_180021_19881122_20170205_01_T1_MTL,0
LT04_L1TP_186025_19880812_20170207_01_T1_MTL,1
LT04_L1TP_181016_19880825_20170206_01_T1_MTL,1
LT04_L1GS_183029_19881127_20170205_01_T2_MTL,1
LT04_L1TP_186019_19880812_20170207_01_T1_MTL,1
LT04_L1GS_192024_19881126_20170205_01_T2_MTL,1
LT04_L1GS_187012_19890603_20170203_01_T2_MTL,1
LT04_L1GS_004062_19880513_20170208_01_T2_MTL,0
LT04_L1TP_191052_19880221_20170209_01_T1_MTL,1
LT04_L1TP_186039_19871216_20170210_01_T1_MTL,1
LT04_L1TP_006052_19880120_20170210_01_T1_MTL,1
LT04_L1TP_189057_19880106_20170210_01_T1_MTL,0
LT04_L1GS_190030_19900526_20170130_01_T2_MTL,0
LT04_L1TP_181052_19871026_20170210_01_T1_MTL,0
LT04_L1GS_183062_19880807_20170207_01_T2_MTL,1
LT04_L1GS_002225_19891228_20170201_01_T2_MTL,1
LT04_L1GS_189116_19891210_20170201_01_T2_MTL,0
LT04_L1TP_184047_19880307_20170209_01_T1_MTL,0
LT04_L1TP_007054_19890622_20170202_01_T1_MTL,1
LT04_L1TP_191046_19880511_20170208_01_T1_MTL,1
LT04_L1TP_184041_19880526_20170208_01_T1_MTL,1
LT04_L1GS_182023_19881206_20170205_01_T2_MTL,1
LT04_L1TP_192022_19900625_20170129_01_T1_MTL,1
LT04_L1GS_008027_19830120_20170220_01_T2_MTL,1
LT04_L1TP_193045_19880203_20170209_01_T1_MTL,1
LT04_L1TP_186015_19880727_20170208_01_T1_MTL,1
LT04_L1TP_007064_19891012_20170201_01_T1_MTL,1
LT04_L1GS_010045_19881115_20170205_01_T2_MTL,1
LT04_L1TP_181029_19920719_20170122_01_T1_MTL,1
LT04_L1TP_186044_19880202_20170209_01_T1_MTL,0
LT04_L1GS_185026_19880805_20170207_01_T2_MTL,1
LT04_L1TP_182040_19880222_20170209_01_T1_MTL,1
LT04_L1GS_008056_19890205_20170204_01_T2_MTL,1
LT04_L1GS_002225_19890331_20170204_01_T2_MTL,1
LT04_L1TP_004057_19891108_20170201_01_T1_MTL,0
LT04_L1TP_186024_19880524_20170208_01_T1_MTL,0
LT04_L1TP_001086_19900311_20170131_01_T1_MTL,1
LT04_L1TP_182024_19880901_20170206_01_T1_MTL,1
LT04_L1TP_180031_19900808_20170130_01_T1_MTL,1
LT04_L1GS_002028_19830110_20170220_01_T2_MTL,1
LT04_L1TP_184025_19880814_20170207_01_T1_MTL,1
LT04_L1GS_004068_19880223_20170209_01_T2_MTL,0
LT04_L1GS_002225_19900113_20170201_01_T2_MTL,1
LT04_L1GS_189114_19891108_20170201_01_T2_MTL,0
LT04_L1GS_185019_19880704_20170208_01_T2_MTL,1
LT04_L1GS_189016_19880716_20170208_01_T2_MTL,1
LT04_L1TP_009058_19891010_20170201_01_T1_MTL,1
LT04_L1TP_192027_19880907_20170206_01_T1_MTL,1
LT04_L1TP_186030_19920807_20170123_01_T1_MTL,1
LT04_L1GS_005036_19820824_20170220_01_T2_MTL,0
LT04_L1TP_181033_19881129_20170205_01_T1_MTL,1
LT04_L1GS_006027_19881119_20170205_01_T2_MTL,1
LT04_L1TP_001081_19890612_20170203_01_T1_MTL,1
LT04_L1TP_180069_19900213_20170131_01_T1_MTL,0
LT04_L1TP_186024_19920706_20170122_01_T1_MTL,0
LT04_L1GS_010048_19881014_20170205_01_T2_MTL,1
LT04_L1GS_183066_19871125_20170210_01_T2_MTL,0
LT04_L1TP_186016_19880711_20170208_01_T1_MTL,1
LT04_L1TP_009028_19830127_20170220_01_T1_MTL,1
LT04_L1TP_003055_19880115_20170210_01_T1_MTL,1
LT04_L1GS_185059_19900624_20170130_01_T2_MTL,0
LT04_L1TP_187019_19880718_20170208_01_T1_MTL,1
LT04_L1GS_185022_19891011_20170201_01_T2_MTL,1
LT04_L1GS_009058_19900114_20170201_01_T2_MTL,1
LT04_L1GS_009051_19881124_20170206_01_T2_MTL,0
LT04_L1GS_004073_19880207_20170209_01_T2_MTL,0
LT04_L1TP_182017_19880917_20170206_01_T1_MTL,1
LT04_L1GS_183018_19880706_20170208_01_T2_MTL,1
LT04_L1GS_192014_19890606_20170203_01_T2_MTL,1
LT04_L1GS_005054_19891115_20170201_01_T2_MTL,1
LT04_L1GS_004050_19871119_20170210_01_T2_MTL,0
LT04_L1TP_181024_19900527_20170130_01_T1_MTL,1
LT04_L1TP_009053_19881124_20170205_01_T1_MTL,1
LT04_L1TP_186017_19880609_20170208_01_T1_MTL,1
LT04_L1TP_009062_19881210_20170205_01_T1_MTL,1
LT04_L1TP_007067_19880822_20170206_01_T1_MTL,1
LT04_L1GS_185060_19871225_20170210_01_T2_MTL,1
LT04_L1GS_180032_19881122_20170206_01_T2_MTL,1
LT04_L1TP_181021_19890524_20170203_01_T1_MTL,0
LT04_L1TP_180071_19880311_20170209_01_T1_MTL,1
LT04_L1TP_185020_19900523_20170130_01_T1_MTL,0
LT04_L1GS_001115_19890220_20170204_01_T2_MTL,0
LT04_L1TP_004056_19880513_20170208_01_T1_MTL,1
LT04_L1GS_180036_19880123_20170210_01_T2_MTL,0
LT04_L1TP_008058_19890512_20170203_01_T1_MTL,1
LT04_L1TP_189042_19900706_20170130_01_T1_MTL,1
LT04_L1GS_009062_19880601_20170208_01_T2_MTL,1
LT04_L1GS_184036_19880424_20170209_01_T2_MTL,0
LT04_L1TP_182030_19880105_20170210_01_T1_MTL,1
LT04_L1GS_005022_19821128_20170220_01_T2_MTL,1
LT04_L1GS_181114_19891218_20170201_01_T2_MTL,0
LT04_L1TP_182030_19910724_20170126_01_T1_MTL,1
LT04_L1GS_184020_19881220_20170205_01_T2_MTL,0
LT04_L1GS_003054_19900325_20170131_01_T2_MTL,0
LT04_L1GS_186061_19880305_20170209_01_T2_MTL,0
LT04_L1GS_004074_19880207_20170209_01_T2_MTL,0
LT04_L1TP_187041_19880108_20170210_01_T1_MTL,1
LT04_L1GS_184062_19871202_20170210_01_T2_MTL,1
LT04_L1TP_004063_19880310_20170209_01_T2_MTL,0
LT04_L1TP_008046_19920723_20170122_01_T1_MTL,1
